Country,State,Year,Station Code,Station Name,"Minimum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Maximum Temperature For Ground Water In Celsius (UOM:Â°C(Centigrade)), Scaling Factor:1","Minimum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Level Of Dissolved Oxygen (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Maximum Potential Of Hydrogen Value In Water (UOM:pH), Scaling Factor:1","Minimum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Maximum Conductivity Level (UOM:Ã‚Âµmhos/cm(micromhospercentimeter)), Scaling Factor:1","Minimum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Biochemical Oxygen Demand (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum  Of Nitrate N + Nitrite N Required Required For Ground Water (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum  Of Total Coliform Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum  Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum   Of Faecal Coliforms Required For Ground Water (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Maximum Level Of Faecal Streptococci Bacteria (UOM:MPN/100ML(MostprobableNumberper100mililiters)), Scaling Factor:1","Minimum Concentration Of Total Dissolved Solids (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Total Dissolved Solids  (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Minimum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Fluoride Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Nimum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1","Maximum Concentration Of Arsenic Observed (UOM:mg/L(Milligramsperliter)), Scaling Factor:1"
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1524,"O/W. -NEAR PARTAP NAGAR BRIIDGE -KAKINADA , E.G.DIST., A.P",26.0000000000000000,26.0000000000000000,,,7.4000000000000000,7.4000000000000000,1904.0000000000000000,1904.0000000000000000,1.20000000000000000000,1.20000000000000000000,,,1.50000000000000000000,1.50000000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",16,Open well at Tadavai,0.00000000000000000000,0.00000000000000000000,,,7.6000000000000000,7.6000000000000000,1577.0000000000000000,1577.0000000000000000,12.0000000000000000,12.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1791,Borewell at Pydipally near East side of Sai cheruvu,0.00000000000000000000,0.00000000000000000000,,,7.9000000000000000,7.9000000000000000,1184.0000000000000000,1184.0000000000000000,34.0000000000000000,34.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1792,"Borewell at CKM College, Enamamula",0.00000000000000000000,0.00000000000000000000,,,8.1000000000000000,8.1000000000000000,1312.0000000000000000,1312.0000000000000000,56.0000000000000000,56.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1793,Open well at Kundanpally near ash ponds of NTPC,0.00000000000000000000,0.00000000000000000000,,,8.1000000000000000,8.1000000000000000,1784.0000000000000000,1784.0000000000000000,21.0000000000000000,21.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1794,Borewell at Manakondur,0.00000000000000000000,0.00000000000000000000,,,8.0000000000000000,8.0000000000000000,1099.0000000000000000,1099.0000000000000000,24.0000000000000000,24.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1795,"B/W. - PANCHAYAT OFFICE , , BOLLARAM (V) MEDAK DIST., A.P",32.0000000000000000,32.0000000000000000,,,7.7000000000000000,7.7000000000000000,3180.0000000000000000,3180.0000000000000000,6.8000000000000000,6.8000000000000000,,,8.0000000000000000,8.0000000000000000,86.0000000000000000,86.0000000000000000,10.0000000000000000,10.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1810,"B/W - SRI RAMNAGAR COLONY, SAKKAR NAGAR, BODHAN, NIZAMABAD DIST. , A.P",28.0000000000000000,28.0000000000000000,,,7.5000000000000000,7.5000000000000000,1462.0000000000000000,1462.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,5.0000000000000000,5.0000000000000000,64.0000000000000000,64.0000000000000000,10.0000000000000000,10.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",1811,"B/W. - PRIMARY SCHOOL - RUDRAVELLI (V) , BIBINAGAR (M), NALGONDA DIST., A.P",29.0000000000000000,29.0000000000000000,,,6.9000000000000000,6.9000000000000000,4010.0000000000000000,4010.0000000000000000,1.80000000000000000000,1.80000000000000000000,,,2.0000000000000000,2.0000000000000000,32.0000000000000000,32.0000000000000000,10.0000000000000000,10.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",26,Borewell at Vijayawada,22.0000000000000000,22.0000000000000000,,,7.3000000000000000,7.3000000000000000,1738.0000000000000000,1738.0000000000000000,,,,,0.95000000000000000000,0.95000000000000000000,400.0000000000000000,400.0000000000000000,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",27,B/w at Peddavoora,30.0000000000000000,30.0000000000000000,,,7.9000000000000000,7.9000000000000000,497.0000000000000000,497.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,3.0000000000000000,3.0000000000000000,24.0000000000000000,24.0000000000000000,10.0000000000000000,10.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3087,"BORE WELL NEAR VILLAGE SECRETARIAT, PATHAPADU (V), KRISHNA, A.P.",23.0000000000000000,23.0000000000000000,,,7.1000000000000000,7.1000000000000000,1976.0000000000000000,1976.0000000000000000,,,,,5.2000000000000000,5.2000000000000000,400.0000000000000000,400.0000000000000000,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3088,"B/W AT J.NARASIMHA RAOâS HOUSE, 14NOS. AREA, RAMAVARAM, NEAR MWS DUMPSITE, KOTHAGUDEM, KHAMMAM, A.P.",20.0000000000000000,20.0000000000000000,,,7.2000000000000000,7.2000000000000000,1700.0000000000000000,1700.0000000000000000,,,,,0.70000000000000000000,0.70000000000000000000,400.0000000000000000,400.0000000000000000,,,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3089,"HAND PUMP AT TANAM VILL., VISHAKHAPATNAM, A.P.",25.0000000000000000,25.0000000000000000,,,7.7000000000000000,7.7000000000000000,2951.0000000000000000,2951.0000000000000000,1.20000000000000000000,1.20000000000000000000,,,4.7000000000000000,4.7000000000000000,9.0000000000000000,9.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3090,"HAND PUMP AT PITTAVANIPALEM, VISHAKHAPATNAM , A.P.",26.0000000000000000,26.0000000000000000,,,7.2000000000000000,7.2000000000000000,2311.0000000000000000,2311.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,8.6000000000000000,8.6000000000000000,2400.0000000000000000,2400.0000000000000000,120.0000000000000000,120.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3091,"BORE WELL AT KAPULUPPADA DUMPSITE, VISHAKHAPATNAM, A.P.",25.0000000000000000,25.0000000000000000,,,7.8000000000000000,7.8000000000000000,2608.0000000000000000,2608.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,8.8000000000000000,8.8000000000000000,28.0000000000000000,28.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3092,"BORE WELL AT ARINAMA AKKIVALASA, SRIKAKULAM, A.P.",25.0000000000000000,25.0000000000000000,,,7.6000000000000000,7.6000000000000000,911.0000000000000000,911.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,3.5000000000000000,3.5000000000000000,120.0000000000000000,120.0000000000000000,9.0000000000000000,9.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3093,"B/W AT ALLADAPALEM VILLAGE, PYDIBHIMAVARAM, DISTT SRIKAKULAM, A.P.",25.0000000000000000,25.0000000000000000,,,7.9000000000000000,7.9000000000000000,2096.0000000000000000,2096.0000000000000000,1.00000000000000000000,1.00000000000000000000,,,6.3000000000000000,6.3000000000000000,11.0000000000000000,11.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Andhra Pradesh,"Calendar Year (Jan - Dec), 2014",3094,"Bore well at Akbarnagar, Ramagundam",0.00000000000000000000,0.00000000000000000000,,,7.6000000000000000,7.6000000000000000,896.0000000000000000,896.0000000000000000,16.0000000000000000,16.0000000000000000,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1533,"*DIGBOI, TINSUKIA DISTT., ASSAM",23.0000000000000000,24.0000000000000000,,,6.4000000000000000,6.6000000000000000,734.0000000000000000,762.0000000000000000,0.70000000000000000000,2.0000000000000000,,,5.4000000000000000,8.6000000000000000,0.00000000000000000000,24000.000000000000,0.00000000000000000000,36.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1534,"*KARBI ANGLONG DISTT., ASSAM",23.0000000000000000,24.0000000000000000,,,6.2000000000000000,6.5000000000000000,205.0000000000000000,470.0000000000000000,0.70000000000000000000,1.50000000000000000000,,,0.20000000000000000000,1.20000000000000000000,0.00000000000000000000,11000.0000000000000000,0.00000000000000000000,150.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1535,"*SIBSAGAR , ASSAM",24.0000000000000000,25.0000000000000000,,,6.4000000000000000,7.5000000000000000,302.0000000000000000,364.0000000000000000,0.90000000000000000000,1.80000000000000000000,,,0.30000000000000000000,0.70000000000000000000,91.0000000000000000,91.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1536,"*SIBSAGAR, ASSAM",20.0000000000000000,25.0000000000000000,,,5.5000000000000000,5.8000000000000000,696.0000000000000000,885.0000000000000000,1.30000000000000000000,2.4000000000000000,,,0.10000000000000000000,0.40000000000000000000,0.00000000000000000000,91.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1537,"*(JORHAT, ASSAM",24.0000000000000000,25.0000000000000000,,,6.6000000000000000,7.4000000000000000,440.0000000000000000,579.0000000000000000,1.10000000000000000000,3.3000000000000000,,,2.4000000000000000,3.8000000000000000,2100.0000000000000000,4600.0000000000000000,36.0000000000000000,72.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1538,"*SILCHAR, ASSAM",20.0000000000000000,24.0000000000000000,,,4.7000000000000000,5.4000000000000000,100.0000000000000000,149.0000000000000000,0.30000000000000000000,1.00000000000000000000,,,2.5000000000000000,4.8000000000000000,0.00000000000000000000,4600.0000000000000000,0.00000000000000000000,36.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1539,"*BARPETA, ASSAM",24.0000000000000000,31.0000000000000000,,,6.2000000000000000,7.4000000000000000,154.0000000000000000,1043.0000000000000000,1.00000000000000000000,2.9000000000000000,,,0.50000000000000000000,2.5000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1540,"*BONAIGAON, ASSAM",23.0000000000000000,32.0000000000000000,,,5.3000000000000000,6.4000000000000000,146.0000000000000000,746.0000000000000000,0.90000000000000000000,1.30000000000000000000,,,0.10000000000000000000,0.40000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1541,"*GUWAHATI, ASSAM",22.0000000000000000,24.0000000000000000,,,6.3000000000000000,6.4000000000000000,734.0000000000000000,1362.0000000000000000,1.00000000000000000000,3.8000000000000000,,,7.4000000000000000,12.2000000000000000,230.0000000000000000,24000.000000000000,0.00000000000000000000,240.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",1542,"*GUWAHATI, ASSAM",24.0000000000000000,26.0000000000000000,,,6.5000000000000000,7.3000000000000000,440.0000000000000000,991.0000000000000000,0.60000000000000000000,2.4000000000000000,,,0.60000000000000000000,1.10000000000000000000,0.00000000000000000000,91.0000000000000000,0.00000000000000000000,36.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2243,"GROUND WATER FROM LEDO, MARGHERITA",23.0000000000000000,23.0000000000000000,,,5.7000000000000000,5.7000000000000000,436.0000000000000000,745.0000000000000000,0.70000000000000000000,0.90000000000000000000,,,6.7000000000000000,9.8000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2244,GROUND WATER FROM NAZIRA,21.0000000000000000,25.0000000000000000,,,6.3000000000000000,6.9000000000000000,520.0000000000000000,604.0000000000000000,0.80000000000000000000,1.40000000000000000000,,,3.3000000000000000,3.8000000000000000,36.0000000000000000,9301.0000000000000000,0.00000000000000000000,9300.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2245,GROUND WATER FROM NUMALIGARH (NEAR NRL TE LABOR COLONY),25.0000000000000000,28.0000000000000000,,,5.4000000000000000,5.9000000000000000,95.0000000000000000,400.0000000000000000,0.90000000000000000000,1.10000000000000000000,,,1.00000000000000000000,4.0000000000000000,431.0000000000000000,1500.0000000000000000,30.0000000000000000,430.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2246,GROUND WATER FROM SEMENCHAPARI,20.0000000000000000,22.0000000000000000,,,6.2000000000000000,6.9000000000000000,470.0000000000000000,617.0000000000000000,0.70000000000000000000,0.90000000000000000000,,,0.00000000000000000000,0.20000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2247,GROUND WATER FROM SILAPATHAR,20.0000000000000000,22.0000000000000000,,,6.1000000000000000,6.2000000000000000,591.0000000000000000,706.0000000000000000,0.20000000000000000000,0.70000000000000000000,,,0.30000000000000000000,6.3000000000000000,0.00000000000000000000,36.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2248,GROUND WATER FROM LAKHIMPUR TOWN,26.0000000000000000,26.0000000000000000,,,6.0000000000000000,7.1000000000000000,810.0000000000000000,823.0000000000000000,1.20000000000000000000,3.2000000000000000,,,1.40000000000000000000,9.8000000000000000,30.0000000000000000,360.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2249,GROUND WATER FROM TEZPUR (MISSION CHARIALI),26.0000000000000000,28.0000000000000000,,,5.8000000000000000,6.4000000000000000,142.0000000000000000,247.0000000000000000,1.00000000000000000000,1.10000000000000000000,,,0.80000000000000000000,1.70000000000000000000,0.00000000000000000000,36.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2250,GROUND WATER FROM NAGAON (PANIGAON),28.0000000000000000,29.0000000000000000,,,6.5000000000000000,6.6000000000000000,371.0000000000000000,578.0000000000000000,0.40000000000000000000,0.70000000000000000000,,,1.00000000000000000000,2.1000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2251,GROUND WATER FROM JAGIROAD NEAR HPC EFFLUENT DISCHARGE POINT,25.0000000000000000,29.0000000000000000,,,5.7000000000000000,7.2000000000000000,995.0000000000000000,1648.0000000000000000,0.50000000000000000000,4.2000000000000000,,,5.9000000000000000,8.6000000000000000,0.00000000000000000000,11000.0000000000000000,0.00000000000000000000,73.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2252,GROUND WATER NEAR MSW DUMPING SITE AT GARCHUK-GUWAHATI,24.0000000000000000,24.0000000000000000,,,6.4000000000000000,6.4000000000000000,417.0000000000000000,417.0000000000000000,1.30000000000000000000,1.30000000000000000000,,,0.10000000000000000000,0.10000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2253,GROUND WATER FROM NALBARI,25.0000000000000000,26.0000000000000000,,,6.6000000000000000,7.1000000000000000,456.0000000000000000,745.0000000000000000,1.10000000000000000000,1.10000000000000000000,,,4.4000000000000000,6.5000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2254,GROUND WATER FROM BARPETA ROAD(RLY STATION),25.1000000000000000,32.0000000000000000,,,6.8000000000000000,7.0000000000000000,870.0000000000000000,1205.0000000000000000,0.10000000000000000000,0.50000000000000000000,,,0.20000000000000000000,0.20000000000000000000,0.00000000000000000000,110000.000000000000,0.00000000000000000000,930.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2255,"GROUND WATER NEAR BPRL, DHALIGAON",26.5000000000000000,32.0000000000000000,,,6.4000000000000000,7.4000000000000000,600.0000000000000000,893.0000000000000000,0.60000000000000000000,1.00000000000000000000,,,4.9000000000000000,7.3000000000000000,0.00000000000000000000,4600.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2256,GROUND WATER FROM KOKRAJHAR DISTRICT (HS SCHOOL ),25.0000000000000000,32.0000000000000000,,,6.4000000000000000,6.5000000000000000,136.0000000000000000,893.0000000000000000,0.60000000000000000000,0.60000000000000000000,,,3.0000000000000000,4.9000000000000000,360.0000000000000000,930.0000000000000000,0.00000000000000000000,91.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2257,GROUND WATER FROM DHUBRI DISTRICT (COLLEGE NAGAR ),24.2000000000000000,34.0000000000000000,,,7.2000000000000000,7.2000000000000000,729.0000000000000000,1036.0000000000000000,0.50000000000000000000,1.20000000000000000000,,,0.10000000000000000000,0.50000000000000000000,91.0000000000000000,2301.0000000000000000,0.00000000000000000000,2300.0000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2258,GROUND WATER FROM GOALPARA DIST. (GOALPARA COLLEGE ),27.0000000000000000,33.0000000000000000,,,6.5000000000000000,6.6000000000000000,465.0000000000000000,613.0000000000000000,0.40000000000000000000,1.10000000000000000000,,,2.8000000000000000,3.1000000000000000,230.0000000000000000,2300.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2259,GROUND WATER FROM DIPHU (GOVT. COLLEGE),28.0000000000000000,29.0000000000000000,,,7.2000000000000000,7.5000000000000000,1126.0000000000000000,1904.0000000000000000,0.70000000000000000000,2.8000000000000000,,,1.20000000000000000000,1.90000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2261,GROUND WATER FROM HAFLONG,12.0000000000000000,20.0000000000000000,,,7.1000000000000000,7.1000000000000000,464.0000000000000000,668.0000000000000000,0.40000000000000000000,3.9000000000000000,,,0.20000000000000000000,0.20000000000000000000,0.00000000000000000000,150.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2262,GROUND WATER FROM KARIMGANJ (COLLEGE),12.0000000000000000,12.0000000000000000,,,6.5000000000000000,6.5000000000000000,330.0000000000000000,330.0000000000000000,0.90000000000000000000,0.90000000000000000000,,,4.7000000000000000,4.7000000000000000,430.0000000000000000,430.0000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2263,GROUND WATER FROM HIALAKANDI (NEAR ASTC BUS STAND ),13.0000000000000000,20.0000000000000000,,,6.2000000000000000,6.9000000000000000,309.0000000000000000,417.0000000000000000,0.40000000000000000000,0.50000000000000000000,,,0.50000000000000000000,1.60000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,,,,,,,
India,Assam,"Calendar Year (Jan - Dec), 2014",2264,GROUND WATER IN PANCHGRAM MARKET NEAR CACHAR PAPER MILL,14.0000000000000000,21.0000000000000000,,,6.4000000000000000,6.5000000000000000,134.0000000000000000,1190.0000000000000000,3.1000000000000000,4.1000000000000000,,,0.60000000000000000000,4.0000000000000000,280.0000000000000000,29000.000000000000,0.00000000000000000000,910.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1825,PATNA,22.0000000000000000,22.0000000000000000,,,7.1000000000000000,7.1000000000000000,1140.0000000000000000,1140.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,22.0000000000000000,22.0000000000000000,11.0000000000000000,11.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1826,PATNA,25.0000000000000000,25.0000000000000000,,,7.7000000000000000,7.7000000000000000,609.0000000000000000,609.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,17.0000000000000000,17.0000000000000000,7.0000000000000000,7.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1827,PATNA,21.0000000000000000,21.0000000000000000,,,7.5000000000000000,7.5000000000000000,651.0000000000000000,651.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1828,PATNA,21.0000000000000000,21.0000000000000000,,,7.4000000000000000,7.4000000000000000,635.0000000000000000,635.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1829,PATNA,21.0000000000000000,21.0000000000000000,,,7.5000000000000000,7.5000000000000000,637.0000000000000000,637.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1830,MUZAFFARPUR,22.0000000000000000,22.0000000000000000,,,7.1000000000000000,7.1000000000000000,1190.0000000000000000,1190.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1831,MUZAFFARPUR,22.0000000000000000,22.0000000000000000,,,7.3000000000000000,7.3000000000000000,845.0000000000000000,845.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1832,BEGUSARAI,24.0000000000000000,24.0000000000000000,,,7.4000000000000000,7.4000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,14.0000000000000000,14.0000000000000000,6.0000000000000000,6.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1833,BEGUSARAI,24.0000000000000000,24.0000000000000000,,,7.5000000000000000,7.5000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,7.0000000000000000,7.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1834,PURNEA,26.0000000000000000,26.0000000000000000,,,7.4000000000000000,7.4000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,8.0000000000000000,8.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1835,PURNEA,24.0000000000000000,24.0000000000000000,,,7.4000000000000000,7.4000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,12.0000000000000000,12.0000000000000000,6.0000000000000000,6.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1836,BEGUSARAI,26.0000000000000000,26.0000000000000000,,,7.4000000000000000,7.4000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,20.0000000000000000,20.0000000000000000,6.0000000000000000,6.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1837,BEGUSARAI,26.0000000000000000,26.0000000000000000,,,7.3000000000000000,7.3000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,21.0000000000000000,21.0000000000000000,7.0000000000000000,7.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1838,MUNGER,26.0000000000000000,26.0000000000000000,,,7.3000000000000000,7.3000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,4.0000000000000000,4.0000000000000000,2.0000000000000000,2.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1839,MUNGER,25.0000000000000000,25.0000000000000000,,,7.4000000000000000,7.4000000000000000,,,,,,,0.00000000000000000000,0.00000000000000000000,9.0000000000000000,9.0000000000000000,4.0000000000000000,4.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1840,MOTIHARI,27.0000000000000000,27.0000000000000000,,,7.5000000000000000,7.5000000000000000,768.0000000000000000,768.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,27.0000000000000000,27.0000000000000000,11.0000000000000000,11.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",1844,"CHAPRA (SPECIFY LOCATION), BIHAR",26.0000000000000000,26.0000000000000000,,,7.7000000000000000,7.7000000000000000,516.0000000000000000,516.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,,,,,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",2578,BHOJPUR,25.0000000000000000,25.0000000000000000,,,7.7000000000000000,7.7000000000000000,546.0000000000000000,546.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,13.0000000000000000,13.0000000000000000,8.0000000000000000,8.0000000000000000,,,,,,,,
India,Bihar,"Calendar Year (Jan - Dec), 2014",2579,WELL AT BUXAR,26.0000000000000000,26.0000000000000000,,,7.7000000000000000,7.7000000000000000,542.0000000000000000,542.0000000000000000,,,,,0.00000000000000000000,0.00000000000000000000,17.0000000000000000,17.0000000000000000,8.0000000000000000,8.0000000000000000,,,,,,,,
